"2855003",2,2,1,0,1,0,0,1,2,5,0,0,0,3,3,2,0,0,2,NA,3,0,1,0,0,1,6,0,0,1,1,1,2,3,1,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,2,5,3,3,0,1,0,0,0,3,0,4,0,0,2,4,3,0,3,2,0,0,0,0,0,0,4,1,1,2,2,2,0,4,2,0,1,0,2,0,0,0,0,1,0,1,0,0,3,2,1,2,0,0,0,1,1,2,0,1,0,0,0,5,0,2,0,1,0,0,0,1,0,4,0,2,1,0,0,0,0,0,2,1,0,1,3,4,0,0,0,1,2,1,1,0,1,1,1,0,3,0,0,0,1,3,0,1,0,1,0,0,0,1,7,1,0,2,2,0,2,0,1,1,0,1,1,1,1,1,0,1,0,2,1,0,3,0,4,1
"2866544",3,0,0,0,1,0,0,1,1,0,0,0,4,2,1,0,0,0,1,3,NA,0,1,0,0,0,1,1,0,1,0,2,0,0,2,0,0,0,2,2,1,0,1,1,2,0,0,0,2,0,1,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,2,2,0,1,0,2,0,0,0,0,0,1,0,4,3,0,0,0,0,0,5,0,0,0,0,0,0,1,1,1,0,0,1,1,0,2,0,2,3,2,1,0,3,1,1,0,0,1,0,0,4,0,1,0,3,1,0,0,2,0,2,0,2,1,1,2,2,0,0,1,0,1,0,1,2,2,0,0,1,2,0,0,1,2,0,2,2,5,5,2,1,1,2,0,1,0,0,0,0,0,1,0,2,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,1,2,0,3,0
"2871097",0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,2,0,0,1,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2881442",7,0,4,2,2,2,1,2,3,4,0,0,3,6,1,2,0,1,2,1,1,0,NA,2,5,5,9,1,5,5,3,1,2,2,6,2,1,2,0,6,2,2,1,3,0,0,3,1,6,1,2,3,1,3,0,1,4,2,3,3,0,4,1,2,1,1,2,0,0,2,3,0,0,0,0,1,3,4,2,4,2,0,5,0,5,1,1,5,4,2,5,2,0,1,3,3,2,0,10,0,1,0,2,1,1,3,2,2,1,2,2,4,1,1,2,1,1,1,12,1,3,2,2,1,2,1,1,1,1,1,0,0,4,6,2,3,1,1,1,0,3,0,3,1,5,2,0,2,2,4,4,3,2,5,2,3,2,1,4,2,3,3,5,1,7,1,1,2,0,4,0,2,2,1,3,2,5,1,0,4,0,1,1,1,19,4,4,4,4,2,2,2,5,3,0,4,1
"2915344",4,3,1,0,4,0,2,0,5,1,1,0,4,3,4,4,0,0,3,0,0,0,2,NA,2,3,4,3,2,2,3,4,1,4,4,4,4,4,6,3,2,4,0,3,2,0,0,1,9,2,1,1,3,7,1,0,2,0,1,2,0,3,0,2,2,0,10,1,4,1,3,4,0,1,0,1,2,1,0,5,3,1,8,0,5,1,2,3,2,1,2,4,0,1,1,8,5,2,0,0,1,1,0,2,2,5,2,4,2,0,0,1,4,2,1,2,2,1,5,0,5,2,7,0,1,0,1,0,1,0,1,1,4,10,2,2,2,1,0,2,8,1,2,1,2,1,0,1,1,4,1,1,4,4,0,3,1,1,0,0,1,3,8,0,4,5,1,1,1,0,0,3,2,0,4,3,0,0,0,2,0,0,2,0,4,2,2,2,5,0,3,1,6,5,2,1,3
"3141212",3,0,0,3,1,0,3,4,5,2,0,2,5,1,5,1,0,1,1,0,0,1,5,2,NA,3,4,0,2,1,1,1,0,2,6,6,0,1,0,2,1,7,0,0,0,1,1,2,6,0,1,2,3,4,1,1,3,0,1,2,1,1,1,0,1,2,3,0,2,1,2,4,0,4,0,0,1,0,0,3,1,1,4,0,4,4,4,3,2,2,5,4,0,4,6,5,3,2,1,2,3,0,0,0,1,1,3,1,2,3,2,3,3,0,1,2,0,6,6,2,5,1,1,0,0,1,1,0,2,0,0,2,1,2,4,2,3,1,1,0,3,4,4,1,2,4,1,2,1,6,0,1,2,2,2,5,1,5,0,0,1,0,5,0,4,2,0,1,0,1,1,2,2,4,3,2,1,0,1,5,1,0,0,1,1,1,4,1,5,0,3,1,4,3,1,1,3
"3386550",7,1,3,1,7,2,2,2,5,7,2,2,8,6,7,6,2,1,5,1,0,1,5,3,3,NA,14,3,2,8,2,2,6,5,3,9,3,2,6,1,4,5,0,10,4,0,1,5,8,2,4,4,2,8,2,1,4,0,5,6,0,4,2,2,0,3,5,1,8,0,13,1,3,4,1,2,1,3,6,1,4,0,6,4,4,2,10,9,8,1,8,2,1,2,1,3,4,3,1,4,5,1,2,1,4,5,6,2,9,3,2,1,2,1,4,3,3,1,5,1,10,0,4,1,5,1,1,3,2,5,5,0,9,4,2,7,8,4,2,4,0,1,14,6,3,1,3,1,11,9,74,1,3,0,4,9,2,3,3,2,1,8,7,3,9,0,4,4,2,0,2,7,3,3,6,2,1,5,5,7,3,0,4,3,6,8,5,3,3,1,4,0,1,5,0,2,0
"3440481",8,3,0,6,1,5,6,3,12,7,4,3,14,3,6,3,4,3,6,6,1,1,9,4,4,14,NA,1,5,11,6,2,4,9,9,7,0,1,2,0,5,7,0,4,6,0,15,4,8,2,2,8,5,13,4,0,2,0,4,6,1,6,3,2,8,7,5,0,8,5,11,18,4,3,6,3,5,4,4,4,1,8,4,20,3,3,4,10,8,3,19,6,4,2,5,7,1,2,8,7,6,6,5,0,10,5,4,12,10,2,4,0,8,2,4,1,1,3,3,1,11,1,2,2,12,5,1,3,3,5,2,1,10,10,3,3,7,0,2,2,0,2,11,4,5,0,4,5,3,10,7,2,2,0,8,9,3,5,4,2,2,4,12,5,12,1,2,13,2,0,1,7,6,3,14,4,1,10,6,19,7,1,2,2,10,3,7,5,5,5,7,1,0,4,2,2,2
"3454455",0,1,0,5,1,0,0,3,2,1,2,0,5,0,2,2,1,0,1,0,1,0,1,3,0,3,1,NA,3,2,3,2,2,3,1,1,0,0,3,0,3,1,0,1,3,0,0,1,4,0,1,2,2,6,3,0,0,1,0,2,1,1,1,0,3,5,1,0,2,0,7,1,8,1,0,2,0,1,0,2,4,1,0,0,0,1,2,2,0,2,8,2,0,1,0,0,1,0,1,1,2,2,0,0,4,0,0,7,1,4,5,0,2,2,2,0,1,1,0,0,12,1,2,1,1,1,0,2,4,2,0,2,2,1,2,1,1,3,0,0,0,3,1,5,1,1,0,1,7,0,4,0,0,0,1,4,2,6,3,0,2,1,0,0,2,2,2,0,1,0,2,0,1,1,1,0,0,0,0,2,5,0,1,2,0,1,0,0,0,0,0,2,0,0,0,0,0
"3494294",1,0,0,1,0,1,1,2,5,7,0,0,4,4,4,1,1,0,2,0,0,1,5,2,2,2,5,3,NA,1,0,1,0,3,3,2,0,1,3,2,2,1,0,0,2,0,1,5,0,0,2,0,1,4,2,0,3,0,0,3,0,1,3,1,2,1,4,0,2,0,1,0,1,4,0,0,4,3,1,3,5,0,2,3,0,1,2,2,3,0,3,3,0,0,3,1,0,3,1,1,3,3,3,0,1,2,1,4,0,0,0,1,1,1,1,2,0,3,1,0,3,0,1,0,4,2,2,2,1,0,0,1,11,2,5,4,0,0,1,1,0,1,2,0,1,1,0,1,4,4,2,0,0,0,0,0,2,3,0,1,0,4,3,1,3,1,0,0,0,1,1,1,5,0,1,0,0,1,1,1,0,3,1,2,4,6,4,0,0,0,1,2,0,2,1,1,1
"3511615",2,1,0,4,2,3,1,4,15,4,3,1,4,10,0,1,0,0,2,1,1,0,5,2,1,8,11,2,1,NA,7,8,2,5,6,3,0,0,5,1,0,1,0,3,1,1,8,3,5,1,3,1,0,3,0,1,3,0,1,4,1,3,1,2,6,0,3,0,4,3,5,3,3,4,3,1,0,3,3,4,1,5,4,2,3,3,9,15,4,3,10,3,5,8,1,1,2,2,1,4,0,4,1,0,2,1,4,18,3,4,2,1,2,2,3,0,1,6,2,0,4,14,3,1,1,7,1,3,5,2,3,2,3,3,2,3,9,3,0,1,2,5,9,0,3,0,0,2,7,6,7,1,0,0,9,4,1,3,1,0,3,3,4,2,10,2,1,2,4,1,1,3,2,2,6,3,14,15,7,0,5,2,2,4,13,6,0,2,0,4,3,1,2,6,0,1,0
"3516152",2,3,0,3,2,1,0,4,6,0,0,1,6,0,4,1,1,3,2,1,0,0,3,3,1,2,6,3,0,7,NA,2,2,1,0,1,2,1,5,0,2,2,0,2,2,0,3,2,5,6,4,0,0,4,5,0,1,0,0,1,0,2,1,1,3,1,3,0,1,0,0,1,2,1,3,0,0,3,0,0,0,3,2,0,2,1,2,2,2,1,3,2,0,4,3,4,0,2,2,0,2,1,1,0,3,1,2,4,1,0,0,1,4,5,1,1,1,0,4,0,2,1,0,2,1,3,1,4,1,1,2,0,2,2,0,4,0,0,2,0,4,11,1,1,3,0,0,0,5,1,0,3,1,2,4,2,2,3,1,2,3,1,1,1,2,1,2,0,0,1,0,3,2,0,2,0,0,1,2,1,4,1,3,2,0,3,2,1,4,2,0,0,2,1,1,1,1
"3547852",1,0,0,1,0,0,1,0,5,3,1,2,4,1,2,0,2,1,1,1,2,2,1,4,1,2,2,2,1,8,2,NA,0,1,5,1,0,0,2,2,3,0,3,0,1,0,3,1,6,2,2,2,1,2,0,1,2,0,2,3,0,0,0,0,1,2,3,0,1,1,8,0,0,3,2,1,0,0,1,2,0,1,2,0,3,2,5,22,3,1,4,1,1,2,11,4,1,1,2,0,2,5,0,1,3,1,0,6,2,0,2,1,1,1,1,1,2,1,0,0,4,2,2,1,2,7,2,0,2,0,2,2,1,1,0,2,9,1,1,1,1,1,4,2,3,0,0,3,1,3,2,0,1,1,3,1,1,7,1,1,1,1,2,1,4,2,6,1,0,0,3,2,2,0,1,1,2,2,2,0,3,1,1,1,1,2,1,1,1,7,2,2,1,0,0,0,0
"3706811",2,0,0,0,1,0,0,1,7,1,1,0,2,2,0,1,0,0,0,2,0,0,2,1,0,6,4,2,0,2,2,0,NA,2,0,0,0,0,0,0,0,3,0,1,0,0,1,3,5,2,0,0,0,3,0,0,3,1,3,0,0,0,1,1,1,0,1,0,1,0,2,3,0,2,0,0,0,0,0,0,0,2,0,0,2,2,0,2,2,0,6,3,2,0,2,0,0,1,1,4,1,0,1,0,3,1,0,2,1,0,0,0,1,0,0,0,0,3,3,0,2,1,0,0,1,0,1,3,1,1,0,0,1,2,1,0,1,0,0,0,1,0,3,4,1,0,0,2,0,0,5,2,1,0,2,3,1,2,0,0,0,2,0,0,3,1,1,0,1,1,0,1,0,1,2,0,1,3,0,1,1,2,0,0,1,1,0,1,2,0,0,0,1,0,0,0,0
