"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","48","50","51","53","54","55","56","57","58","59","60","61","62","63","64","67","68","69","72","74","75","76","77","78","79","80","81","82","83","84","85","86","89","90","91","92","96","98","99","101","102","103","104","105","106","107","110","111","112","113","114","115","117","119","120","121","122","126","127","131","133","134","136","141","142","143","145","150","154","157","161","163","164","201","202","203","222","223","236","238","240","245","254","266","267","268","412","420","421","427","429","432","497","498","516","555"
"1",NA,1,0,0,2,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0
"2",1,NA,3,12,2,2,21,25,6,0,0,48,31,20,4,28,0,12,0,0,1,1,2,19,39,1,29,0,0,4,5,0,0,1,0,12,0,8,43,14,33,2,26,7,1,0,20,48,7,7,9,1,1,9,0,0,4,0,3,1,5,5,18,0,0,3,0,0,9,0,1,80,0,0,0,5,2,4,8,10,2,5,9,0,0,0,1,1,14,0,0,18,4,1,0,10,2,12,2,0,4,13,1,4,0,0,3,9,0,33,5,40,11,0,8,3,17,41,19,40,0,4,26,11,3,2,7,0,4,3,5,11,3,0,0,3,5,45,34,6,1
"3",0,3,NA,0,11,1,0,2,0,0,0,11,0,6,1,5,0,3,0,0,2,2,0,10,16,1,6,3,0,0,3,0,0,0,0,3,0,0,4,8,4,0,7,2,0,2,4,15,0,2,0,1,0,4,3,1,0,0,0,5,3,0,0,6,1,0,3,0,4,0,0,22,0,0,0,4,0,5,0,0,1,3,3,0,0,0,0,14,0,0,1,6,0,0,2,6,0,2,1,0,16,4,2,0,0,0,0,0,0,0,1,16,1,8,1,0,0,32,9,11,0,0,9,0,0,0,0,0,2,2,0,3,0,0,0,0,0,12,10,3,0
"4",0,12,0,NA,12,0,0,4,3,0,0,10,0,2,1,9,0,6,0,0,0,2,2,6,19,0,10,0,1,0,3,0,0,0,0,4,0,0,13,7,6,0,3,2,0,6,1,16,0,2,0,4,0,2,0,1,0,1,1,9,1,4,0,4,0,1,4,0,2,0,0,41,0,1,1,4,0,2,0,0,0,4,4,0,0,0,0,25,0,0,0,1,3,0,0,7,0,4,1,0,12,6,2,1,0,0,0,0,1,0,3,11,1,2,4,0,0,23,11,12,0,2,10,3,0,0,1,1,4,4,0,3,1,4,1,1,2,12,8,3,1
"5",2,2,11,12,NA,0,75,112,12,0,0,129,47,36,9,49,0,28,0,0,6,12,2,57,110,7,82,0,0,13,13,0,0,3,0,56,0,21,107,34,46,2,76,3,0,1,16,96,6,10,10,0,1,28,0,0,4,0,5,0,9,8,29,0,1,3,0,0,19,0,7,221,0,0,1,23,1,14,21,25,6,30,21,0,1,0,2,0,44,2,1,9,17,1,0,20,2,77,12,0,0,32,17,18,0,0,7,24,0,76,15,107,16,0,38,9,22,100,42,97,0,5,61,12,4,4,11,0,23,9,2,42,3,0,0,3,10,114,101,19,3
"6",0,2,1,0,0,NA,5,6,0,0,0,5,3,4,0,2,0,2,0,0,0,0,0,1,8,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,2,1,5,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,3,0,0,0,0,7,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,6,1,0,0,1,1,0,0,0,0,3,1,0,4,0,0,1,0,0,0,2,0,0,0,6,0,1,0,0,0,4,2,4,0,0,0,1,0,0,1,0,0,0,1,1,0,2,0,2,0,7,2,0,0
"7",0,21,0,0,75,5,NA,29,6,1,1,47,4,13,4,33,0,17,1,1,0,6,2,20,53,1,35,8,1,0,7,1,0,0,0,20,0,0,44,14,29,0,39,1,0,23,3,48,3,6,0,6,1,9,1,2,0,0,2,43,7,2,0,10,0,4,14,1,12,2,1,116,0,0,0,8,0,8,0,0,3,10,12,0,0,1,0,57,0,0,5,5,5,0,2,14,0,8,8,0,52,12,4,1,0,0,0,0,8,0,5,41,9,6,1,0,0,80,23,58,3,1,32,9,0,7,0,0,10,6,0,35,7,16,1,3,4,60,59,17,1
"8",1,25,2,4,112,6,29,NA,11,0,2,106,0,28,6,39,0,25,1,5,0,20,1,48,97,5,36,19,0,7,4,0,0,3,1,30,0,2,88,38,45,2,74,9,1,33,12,90,5,7,6,16,1,14,8,5,1,0,3,63,9,9,14,30,0,2,29,0,15,3,5,211,0,0,1,10,4,12,7,21,5,22,18,0,1,3,0,115,12,1,2,10,10,1,4,15,0,23,9,1,88,30,13,0,0,1,0,10,11,22,7,87,8,9,0,1,7,105,46,80,4,3,51,18,7,4,0,1,7,8,2,43,4,27,5,3,11,111,101,15,0
"9",0,6,0,3,12,0,6,11,NA,0,0,0,4,2,1,0,0,1,0,0,0,1,0,5,1,0,5,0,0,1,0,0,0,0,1,1,0,1,7,0,4,0,3,0,0,3,0,9,0,1,0,2,1,3,0,0,0,0,0,4,1,1,0,2,0,0,1,0,1,1,1,25,0,0,0,2,1,0,0,4,0,1,2,0,0,0,0,9,2,0,2,1,0,0,0,1,0,2,1,0,7,1,1,2,0,0,0,3,0,8,0,3,0,0,2,1,0,8,1,5,0,0,1,2,0,0,1,0,2,0,0,0,1,2,0,0,0,0,4,1,0
