"10",0,0,0,0,0,0,1,0,0,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"11",1,1,1,0,7,1,3,11,0,0,NA,12,7,5,1,3,0,4,0,0,0,1,2,5,11,1,10,1,0,4,1,0,0,1,1,4,0,5,8,5,7,1,12,11,0,2,1,11,0,0,1,0,2,3,1,0,0,0,0,3,2,2,4,3,0,0,3,0,1,0,0,25,1,0,0,2,0,2,2,4,0,4,7,1,1,0,0,6,3,0,0,1,0,0,0,0,0,7,2,0,6,4,3,1,0,0,0,5,1,3,1,10,0,1,1,0,1,11,2,9,0,0,1,0,1,2,0,0,4,1,2,4,0,0,0,0,2,10,8,2,0
"12",8,181,55,59,438,15,226,461,15,1,12,NA,263,173,38,83,3,176,3,21,17,38,15,283,119,15,314,89,5,66,55,0,2,30,9,192,1,99,443,81,246,15,220,22,10,207,127,260,13,41,40,45,15,115,33,27,15,3,9,299,61,38,108,133,1,7,183,5,84,16,12,896,2,3,8,64,13,19,65,147,31,128,98,9,11,6,20,438,155,4,21,77,47,5,67,147,3,116,59,1,371,143,68,75,0,2,28,101,43,347,6,530,84,77,186,18,101,629,198,400,25,18,262,72,23,22,83,1,98,18,25,128,26,110,17,42,18,393,420,106,11
"13",6,108,18,25,225,14,59,178,25,0,7,263,NA,103,20,120,1,63,1,8,7,28,11,151,232,3,140,38,5,26,27,3,2,19,3,76,0,13,189,98,141,4,174,12,4,126,58,207,22,18,14,24,8,68,20,7,15,2,11,167,24,23,72,72,1,8,90,3,43,17,9,498,4,3,1,38,9,40,21,43,15,65,49,2,3,4,5,223,28,0,15,52,26,0,46,67,2,68,30,1,175,58,38,11,0,0,14,31,18,97,23,200,43,45,37,17,58,296,118,206,13,25,135,31,6,12,10,1,42,21,17,106,9,62,7,22,26,228,232,55,4
"14",3,84,20,18,114,6,78,116,8,0,5,173,103,NA,11,58,0,47,1,10,2,8,2,48,133,1,64,19,1,21,17,0,1,15,3,35,2,27,51,47,62,4,81,12,5,80,28,139,14,5,11,9,1,18,17,9,9,0,4,85,16,8,47,47,0,3,71,1,18,8,4,268,1,2,1,9,2,30,14,25,6,42,27,1,3,4,5,108,50,0,9,41,11,3,40,39,1,25,14,0,126,35,19,17,0,0,10,28,14,108,6,138,20,25,51,6,43,148,79,117,4,15,88,15,7,4,19,0,20,17,20,74,8,34,3,11,11,167,150,29,0
"15",0,13,3,7,39,1,19,40,2,0,1,38,20,11,NA,21,0,1,0,0,0,1,2,24,40,2,27,5,1,11,6,0,0,2,0,15,0,6,43,12,19,1,31,5,2,22,9,13,5,6,4,9,2,8,2,1,1,0,3,20,1,2,12,14,0,2,13,0,6,1,4,76,0,0,1,9,0,5,7,8,2,1,5,0,2,2,0,39,18,0,1,3,6,0,4,7,1,14,3,0,42,12,6,16,0,0,1,9,1,28,2,6,6,3,8,2,7,60,22,15,1,1,22,3,3,2,5,0,5,5,1,8,2,6,1,1,4,33,10,10,1
"16",6,86,24,29,180,12,107,220,10,0,3,83,120,58,21,NA,1,50,4,10,5,28,4,130,274,10,134,31,1,30,14,1,0,9,8,98,0,37,176,36,126,3,117,4,6,114,46,210,14,18,19,24,1,47,16,12,11,2,6,125,23,22,63,70,1,6,92,2,45,5,12,465,0,3,5,31,4,11,37,57,16,73,35,1,2,1,9,215,93,1,9,45,13,3,27,67,1,81,21,0,140,69,34,28,1,0,19,31,25,151,4,168,38,29,58,3,48,250,36,186,13,12,41,39,6,7,37,0,46,13,9,48,10,47,13,13,9,41,90,54,3
"17",0,1,0,0,4,0,1,2,0,0,0,3,1,0,0,1,NA,1,0,1,0,0,1,2,1,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,3,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,1,0,0,5,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,4,0,2,1,0,1,0,0,1,1,4,0,0,2,0,1,0,0,0,0,1,0,2,0,0,0,0,1,1,1,0,0
"18",1,47,21,20,106,7,47,113,6,1,4,176,63,47,1,50,1,NA,4,7,1,2,4,67,66,7,76,16,1,17,8,0,0,6,4,41,0,23,98,29,49,6,82,14,1,35,29,26,12,10,10,8,0,23,6,6,6,2,1,76,3,14,38,38,0,3,41,0,11,7,2,168,0,0,6,19,2,22,14,22,7,15,27,0,3,0,3,95,31,2,6,9,12,3,28,40,1,39,1,1,106,26,11,13,0,1,9,18,9,92,8,49,26,21,41,7,32,140,65,46,6,5,62,6,7,4,15,1,17,6,12,41,10,20,8,1,9,108,54,29,1
"19",0,0,1,0,6,0,3,6,1,0,0,3,1,1,0,4,0,4,NA,0,1,0,0,2,3,1,2,0,0,1,0,0,0,0,0,2,0,2,4,2,0,0,4,0,0,0,3,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,8,0,0,0,0,0,2,0,2,1,0,2,0,1,0,0,0,0,0,1,1,0,0,0,2,0,2,0,0,1,0,0,0,0,0,1,0,0,2,1,9,0,1,1,0,1,4,2,3,0,0,2,0,0,0,0,0,1,0,0,1,1,1,0,0,1,2,1,1,0
